Date Time Field_G Current_A Source
31-01-2021 14-43-24 0 0 Keithley
31-01-2021 14-44-00 -15 -0.011 Keithley
31-01-2021 14-44-13 0 0 Keithley
31-01-2021 15-01-51 -0.007013851902 -5.149671e-06 Keithley
31-01-2021 16-50-15 -14.99295048 -0.01100804 Keithley
31-01-2021 16-51-31 -14.99300496 -0.01100808 Keithley
31-01-2021 16-51-51 -9.957937482 -0.007311261 Keithley
31-01-2021 16-52-02 -5.050562952 -0.003708196 Keithley
31-01-2021 16-52-12 -0.006883217034 -5.053757e-06 Keithley
31-01-2021 16-52-23 5.039017278 0.003699719 Keithley
31-01-2021 16-52-34 9.943753614 0.007300847 Keithley
31-01-2021 16-52-44 14.97814554 0.01099717 Keithley
31-01-2021 16-52-55 -0.005940515544 -4.361612e-06 Keithley
01-02-2021 13-16-27 -0.005753105706 -4.224013e-06 Keithley
01-02-2021 18-46-01 -20.02953114 -0.01470597 Keithley
01-02-2021 18-46-14 -40.0518573 -0.02940665 Keithley
01-02-2021 18-46-29 -60.0765261 -0.04410905 Keithley
01-02-2021 18-47-05 -0.005236337028 -3.844594e-06 Keithley
01-02-2021 18-48-14 -99.98315334 -0.07340907 Keithley
01-02-2021 18-48-27 -90.04221498 -0.06611029 Keithley
01-02-2021 18-48-39 -79.96402788 -0.05871074 Keithley
01-02-2021 18-48-50 -70.02073326 -0.05141023 Keithley
01-02-2021 18-49-01 -60.07647162 -0.04410901 Keithley
01-02-2021 18-49-12 -49.99967376 -0.03671048 Keithley
01-02-2021 18-49-23 -40.05176196 -0.02940658 Keithley
01-02-2021 18-49-34 -29.97697986 -0.02200953 Keithley
01-02-2021 18-49-46 -20.02968096 -0.01470608 Keithley
01-02-2021 18-49-57 -9.956368458 -0.007310109 Keithley
01-02-2021 18-50-08 -0.00521929977 -3.832085e-06 Keithley
01-02-2021 18-50-19 9.942057924 0.007299602 Keithley
01-02-2021 18-50-31 20.0142495 0.01469475 Keithley
01-02-2021 18-50-42 29.96295126 0.02199923 Keithley
01-02-2021 18-50-53 40.0368753 0.02939565 Keithley
01-02-2021 18-51-05 49.98418782 0.03669911 Keithley
01-02-2021 18-51-17 60.06027744 0.04409712 Keithley
01-02-2021 18-51-28 70.00406238 0.05139799 Keithley
01-02-2021 18-51-39 79.94716632 0.05869836 Keithley
01-02-2021 18-51-51 90.02514912 0.06609776 Keithley
01-02-2021 18-52-02 99.96829392 0.07339816 Keithley
01-02-2021 18-52-15 -0.007649867766 -5.616643e-06 Keithley
03-02-2021 09-49-21 -99.98309886 -0.07340903 Keithley
03-02-2021 09-49-34 -90.04224222 -0.06611031 Keithley
03-02-2021 09-50-41 -99.98309886 -0.07340903 Keithley
03-02-2021 09-50-52 -90.0422286 -0.0661103 Keithley
03-02-2021 09-51-03 -79.96408236 -0.05871078 Keithley
03-02-2021 09-51-14 -70.02066516 -0.05141018 Keithley
03-02-2021 09-51-25 -60.07643076 -0.04410898 Keithley
03-02-2021 09-51-36 -49.99968738 -0.03671049 Keithley
03-02-2021 09-51-47 -40.05169386 -0.02940653 Keithley
03-02-2021 09-51-58 -29.976939 -0.0220095 Keithley
03-02-2021 09-52-10 -20.02954476 -0.01470598 Keithley
03-02-2021 09-52-21 -9.95639025 -0.007310125 Keithley
03-02-2021 09-52-33 -0.005219291598 -3.832079e-06 Keithley
03-02-2021 09-52-44 9.942104232 0.007299636 Keithley
03-02-2021 09-52-55 20.01422226 0.01469473 Keithley
03-02-2021 09-53-07 29.96300574 0.02199927 Keithley
03-02-2021 09-53-18 40.03692978 0.02939569 Keithley
03-02-2021 09-53-29 49.98420144 0.03669912 Keithley
03-02-2021 09-53-41 60.0602502 0.0440971 Keithley
03-02-2021 09-53-52 70.00404876 0.05139798 Keithley
03-02-2021 09-54-03 79.94711184 0.05869832 Keithley
03-02-2021 09-54-14 90.02516274 0.06609777 Keithley
03-02-2021 09-54-26 99.96822582 0.07339811 Keithley
03-02-2021 09-54-38 -0.007718016798 -5.666679e-06 Keithley
03-02-2021 10-19-10 -99.98316696 -0.07340908 Keithley
03-02-2021 10-19-22 -90.04225584 -0.06611032 Keithley
03-02-2021 10-19-33 -79.9640415 -0.05871075 Keithley
03-02-2021 10-19-44 -70.02063792 -0.05141016 Keithley
03-02-2021 10-19-55 -60.0765261 -0.04410905 Keithley
03-02-2021 10-20-07 -49.99968738 -0.03671049 Keithley
03-02-2021 10-20-18 -40.05177558 -0.02940659 Keithley
03-02-2021 10-20-29 -29.9768709 -0.02200945 Keithley
03-02-2021 10-20-40 -20.02947666 -0.01470593 Keithley
03-02-2021 10-20-51 -9.956357562 -0.007310101 Keithley
03-02-2021 10-21-02 -0.005162498922 -3.790381e-06 Keithley
03-02-2021 10-21-14 9.942126024 0.007299652 Keithley
03-02-2021 10-21-25 20.0142495 0.01469475 Keithley
03-02-2021 10-21-36 29.96301936 0.02199928 Keithley
03-02-2021 10-21-47 40.03697064 0.02939572 Keithley
03-02-2021 10-21-58 49.98422868 0.03669914 Keithley
03-02-2021 10-22-10 60.06035916 0.04409718 Keithley
03-02-2021 10-22-21 70.00406238 0.05139799 Keithley
03-02-2021 10-22-32 79.94720718 0.05869839 Keithley
03-02-2021 10-22-43 90.02521722 0.06609781 Keithley
03-02-2021 10-22-55 99.96837564 0.07339822 Keithley
03-02-2021 10-23-07 -0.007638505962 -5.608301e-06 Keithley
03-02-2021 16-15-58 -0.007678246398 -5.637479e-06 Keithley
03-02-2021 16-47-48 9.94222545 0.007299725 Keithley
04-02-2021 13-12-35 8.989679424 0.006600352 Keithley
04-02-2021 13-12-50 9.942147816 0.007299668 Keithley
07-02-2021 09-52-31 11.031290184 0.008099332 Keithley
07-02-2021 09-52-42 9.942113766 0.007299643 Keithley
07-02-2021 09-53-42 11.031276564 0.008099322 Keithley
07-02-2021 09-53-53 9.942051114 0.007299597 Keithley
07-02-2021 09-55-19 8.989742076 0.006600398 Keithley
07-02-2021 09-55-40 9.942057924 0.007299602 Keithley
07-02-2021 09-59-18 11.031322872 0.008099356 Keithley
07-02-2021 09-59-44 9.942101508 0.007299634 Keithley
07-02-2021 10-00-17 8.98966989 0.006600345 Keithley
07-02-2021 10-02-04 9.942127386 0.007299653 Keithley
07-02-2021 10-11-58 -0.007672579116 -5.633318e-06 Keithley
07-02-2021 13-30-57 9.942066096 0.007299608 Keithley
07-02-2021 13-31-15 8.989686234 0.006600357 Keithley
07-02-2021 13-32-18 9.941969394 0.007299537 Keithley
07-02-2021 13-32-45 8.989654908 0.006600334 Keithley
07-02-2021 13-37-16 -2.05025265 -0.001505325 Keithley
07-02-2021 13-37-51 -0.9592281342 -0.0007042791 Keithley
07-02-2021 13-38-14 -2.050304406 -0.001505363 Keithley
07-02-2021 13-38-44 -0.959210973 -0.0007042665 Keithley
07-02-2021 13-38-58 -0.005134117566 -3.769543e-06 Keithley
07-02-2021 13-39-18 0.948366048 0.000696304 Keithley
07-02-2021 13-39-35 2.036909136 0.001495528 Keithley
07-02-2021 13-39-49 2.993071272 0.002197556 Keithley
07-02-2021 13-40-01 3.946747758 0.002897759 Keithley
07-02-2021 13-40-42 5.037429186 0.003698553 Keithley
07-02-2021 13-40-53 3.946788618 0.002897789 Keithley
07-02-2021 13-41-03 5.037410118 0.003698539 Keithley
07-02-2021 13-41-16 5.99124732 0.00439886 Keithley
07-02-2021 13-41-31 6.94491291 0.005099055 Keithley
07-02-2021 13-41-50 8.035996128 0.005900144 Keithley
07-02-2021 13-42-07 8.989709388 0.006600374 Keithley
07-02-2021 13-42-25 9.942017064 0.007299572 Keithley
07-02-2021 13-47-37 -2.050283976 -0.001505348 Keithley
07-02-2021 13-47-48 -0.9591487296 -0.0007042208 Keithley
07-02-2021 13-48-15 8.989644012 0.006600326 Keithley
07-02-2021 13-48-26 9.942044304 0.007299592 Keithley
07-02-2021 13-49-00 8.989623582 0.006600311 Keithley
08-02-2021 09-23-50 9.94202115 0.007299575 Keithley
08-02-2021 09-24-25 8.98957455 0.006600275 Keithley
08-02-2021 09-24-47 9.942030684 0.007299582 Keithley
08-02-2021 10-57-17 -0.007649847336 -5.616628e-06 Keithley
08-02-2021 11-01-11 9.942057924 0.007299602 Keithley
08-02-2021 11-59-49 -0.007615776906 -5.591613e-06 Keithley
08-02-2021 12-02-15 0.9483671376 0.0006963048 Keithley
08-02-2021 12-03-07 2.03690505 0.001495525 Keithley
08-02-2021 12-05-17 9.942086526 0.007299623 Keithley
08-02-2021 12-16-27 2.037028992 0.001495616 Keithley
08-02-2021 13-09-06 9.942033408 0.007299584 Keithley
08-02-2021 14-10-55 2.03689824 0.00149552 Keithley
08-02-2021 14-19-39 9.942147816 0.007299668 Keithley
08-02-2021 15-26-07 2.036970426 0.001495573 Keithley
08-02-2021 15-32-06 2.993095788 0.002197574 Keithley
08-02-2021 15-34-26 5.037476856 0.003698588 Keithley
08-02-2021 15-36-26 6.944910186 0.005099053 Keithley
08-02-2021 15-46-22 7.217175348 0.005298954 Keithley
09-02-2021 13-37-24 -0.00764985687 -5.616635e-06 Keithley
09-02-2021 13-38-39 2.993182956 0.002197638 Keithley
09-02-2021 13-39-00 5.037415566 0.003698543 Keithley
09-02-2021 13-51-36 5.99136309 0.004398945 Keithley
09-02-2021 19-04-39 2.036997666 0.001495593 Keithley
09-02-2021 19-08-36 5.991457068 0.004399014 Keithley
10-02-2021 19-38-24 9.94217778 0.00729969 Keithley
10-02-2021 19-48-39 2.03691867 0.001495535 Keithley
10-02-2021 20-04-03 5.037444168 0.003698564 Keithley
11-02-2021 11-18-00 8.03591577 0.005900085 Keithley
11-02-2021 11-23-30 2.03693229 0.001495545 Keithley
11-02-2021 11-26-24 9.94198029 0.007299545 Keithley
11-02-2021 11-36-37 2.992985466 0.002197493 Keithley
11-02-2021 11-38-43 14.97653838 0.01099599 Keithley
11-02-2021 11-53-11 9.942026598 0.007299579 Keithley
11-02-2021 11-55-45 5.03727528 0.00369844 Keithley
11-02-2021 14-18-54 2.036860104 0.001495492 Keithley
11-02-2021 14-23-15 5.037305244 0.003698462 Keithley
11-02-2021 14-25-21 2.992973208 0.002197484 Keithley
11-02-2021 14-28-10 5.03737743 0.003698515 Keithley
11-02-2021 14-33-09 6.944838 0.005099 Keithley
11-02-2021 14-35-50 9.941940792 0.007299516 Keithley
11-02-2021 18-23-33 2.03693229 0.001495545 Keithley
11-02-2021 18-45-19 0.9484630224 0.0006963752 Keithley
11-02-2021 18-49-38 -0.00767256141 -5.633305e-06 Keithley
11-02-2021 19-06-49 2.036967702 0.001495571 Keithley
11-02-2021 19-14-13 0.948447768 0.000696364 Keithley
11-02-2021 19-20-56 1.4926839 0.00109595 Keithley
11-02-2021 19-28-59 1.764856446 0.001295783 Keithley
12-02-2021 15-33-47 -0.007695343584 -5.650032e-06 Keithley
12-02-2021 16-12-09 2.446305906 0.001796113 Keithley
12-02-2021 16-57-38 0.9482546364 0.0006962222 Keithley
12-02-2021 18-12-45 2.036924118 0.001495539 Keithley
12-02-2021 18-13-35 0.9483280482 0.0006962761 Keithley
12-02-2021 18-17-26 2.03687781 0.001495505 Keithley
12-02-2021 18-17-33 0.9483107508 0.0006962634 Keithley
12-02-2021 18-23-38 2.036888706 0.001495513 Keithley
12-02-2021 18-23-47 0.9482542278 0.0006962219 Keithley
14-02-2021 10-00-29 2.036921394 0.001495537 Keithley
14-02-2021 10-06-22 2.993095788 0.002197574 Keithley
14-02-2021 10-40-32 1.764796518 0.001295739 Keithley
14-02-2021 11-13-46 1.764816948 0.001295754 Keithley
14-02-2021 11-19-04 1.764890496 0.001295808 Keithley
14-02-2021 11-26-51 1.764833292 0.001295766 Keithley
14-02-2021 11-36-30 1.764928632 0.001295836 Keithley
14-02-2021 11-46-10 2.036977236 0.001495578 Keithley
14-02-2021 11-55-49 1.492685262 0.001095951 Keithley
14-02-2021 12-05-30 2.311542816 0.001697168 Keithley
14-02-2021 12-15-09 1.220526336 0.000896128 Keithley
14-02-2021 12-24-51 2.446394436 0.001796178 Keithley
14-02-2021 12-34-30 0.9482899122 0.0006962481 Keithley
14-02-2021 12-44-12 2.718609204 0.001996042 Keithley
14-02-2021 12-53-52 0.8110331364 0.0005954722 Keithley
14-02-2021 13-03-34 2.993061738 0.002197549 Keithley
14-02-2021 13-13-14 0.538931823 0.0003956915 Keithley
14-02-2021 13-22-57 3.265209768 0.002397364 Keithley
14-02-2021 13-32-37 0.2665749984 0.0001957232 Keithley
14-02-2021 13-42-20 3.537485826 0.002597273 Keithley
14-02-2021 13-52-01 -0.007723674546 -5.670833e-06 Keithley
14-02-2021 14-01-44 3.809632494 0.002797087 Keithley
14-02-2021 14-11-24 -0.2775282024 -0.0002037652 Keithley
14-02-2021 14-21-07 3.946843098 0.002897829 Keithley
14-02-2021 14-30-48 -0.5520749868 -0.0004053414 Keithley
14-02-2021 17-35-56 1.764758382 0.001295711 Keithley
15-02-2021 00-20-06 1.492551786 0.001095853 Keithley
15-02-2021 13-11-38 1.49262261 0.001095905 Keithley
15-02-2021 13-16-47 1.492640316 0.001095918 Keithley
15-02-2021 13-17-07 1.492719312 0.001095976 Keithley
15-02-2021 13-22-15 1.492638954 0.001095917 Keithley
15-02-2021 13-27-23 1.629940812 0.001196726 Keithley
15-02-2021 13-32-31 1.62991902 0.00119671 Keithley
15-02-2021 13-37-39 1.764837378 0.001295769 Keithley
15-02-2021 13-42-47 1.76496813 0.001295865 Keithley
15-02-2021 13-47-55 1.901963538 0.001396449 Keithley
15-02-2021 13-53-03 1.902034362 0.001396501 Keithley
15-02-2021 13-58-11 2.03690505 0.001495525 Keithley
15-02-2021 16-50-48 1.764910926 0.001295823 Keithley
15-02-2021 16-53-23 1.764943614 0.001295847 Keithley
15-02-2021 16-56-46 1.629963966 0.001196743 Keithley
15-02-2021 18-58-39 1.764897306 0.001295813 Keithley
15-02-2021 22-01-12 2.446394436 0.001796178 Keithley
15-02-2021 22-05-26 -0.007587410532 -5.570786e-06 Keithley
15-02-2021 22-09-31 2.993044032 0.002197536 Keithley
16-02-2021 10-34-23 1.629861816 0.001196668 Keithley
16-02-2021 10-42-30 2.993027688 0.002197524 Keithley
16-02-2021 10-43-09 1.630002102 0.001196771 Keithley
16-02-2021 13-27-26 2.036984046 0.001495583 Keithley
16-02-2021 13-28-26 1.62988497 0.001196685 Keithley
17-02-2021 14-22-24 2.992826112 0.002197376 Keithley
17-02-2021 14-22-43 9.941747388 0.007299374 Keithley
17-02-2021 14-24-09 -0.00786020415 -5.771075e-06 Keithley
17-02-2021 15-12-14 -0.00786588369 -5.775245e-06 Keithley
17-02-2021 15-14-13 -0.007979462232 -5.858636e-06 Keithley
17-02-2021 15-15-03 5.037031482 0.003698261 Keithley
17-02-2021 15-15-12 -0.007899963654 -5.800267e-06 Keithley
17-02-2021 15-16-55 2.036623116 0.001495318 Keithley
17-02-2021 15-17-12 2.036684406 0.001495363 Keithley
17-02-2021 15-17-30 -9.955963944 -0.007309812 Keithley
17-02-2021 15-17-50 9.941754198 0.007299379 Keithley
17-02-2021 15-18-05 -0.007934035446 -5.825283e-06 Keithley
17-02-2021 15-28-47 5.03702331 0.003698255 Keithley
17-02-2021 15-29-12 -0.007911329544 -5.808612e-06 Keithley
17-02-2021 15-29-52 5.037133632 0.003698336 Keithley
17-02-2021 15-30-10 5.036990622 0.003698231 Keithley
17-02-2021 15-31-33 -5.048489988 -0.003706674 Keithley
17-02-2021 15-31-41 5.037224886 0.003698403 Keithley
17-02-2021 15-31-49 -0.00793404498 -5.82529e-06 Keithley
17-02-2021 15-34-04 -9.95598165 -0.007309825 Keithley
17-02-2021 15-34-23 -0.004963889358 -3.644559e-06 Keithley
17-02-2021 15-34-42 9.941634342 0.007299291 Keithley
18-02-2021 13-31-38 -0.0079738971 -5.85455e-06 Keithley
18-02-2021 13-31-46 -0.00795118575 -5.837875e-06 Keithley
18-02-2021 13-31-52 5.0370165 0.00369825 Keithley
18-02-2021 13-32-04 -5.048315652 -0.003706546 Keithley
18-02-2021 13-32-25 14.97625236 0.01099578 Keithley
18-02-2021 13-32-42 -14.99111178 -0.01100669 Keithley
18-02-2021 13-32-55 -0.004833337572 -3.548706e-06 Keithley
18-02-2021 13-34-42 -9.955713336 -0.007309628 Keithley
18-02-2021 13-35-19 9.941507676 0.007299198 Keithley
18-02-2021 13-35-52 -0.008030687052 -5.896246e-06 Keithley
18-02-2021 13-38-38 9.941534916 0.007299218 Keithley
18-02-2021 13-38-47 -0.00799661526 -5.87123e-06 Keithley
18-02-2021 13-41-44 -9.955698354 -0.007309617 Keithley
18-02-2021 13-41-58 -0.00479358624 -3.51952e-06 Keithley
18-02-2021 13-45-20 -5.048333358 -0.003706559 Keithley
18-02-2021 13-52-01 -5.048333358 -0.003706559 Keithley
18-02-2021 13-53-42 -5.048333358 -0.003706559 Keithley
18-02-2021 13-54-21 -5.048333358 -0.003706559 Keithley
18-02-2021 13-56-08 -0.00482197713 -3.540365e-06 Keithley
18-02-2021 13-56-18 9.941526744 0.007299212 Keithley
18-02-2021 13-56-37 -9.955793694 -0.007309687 Keithley
18-02-2021 13-56-48 -0.004884447984 -3.586232e-06 Keithley
18-02-2021 14-17-57 -20.02919064 -0.01470572 Keithley
18-02-2021 14-18-00 -20.02925874 -0.01470577 Keithley
18-02-2021 14-18-04 -20.02917702 -0.01470571 Keithley
18-02-2021 14-18-08 -20.02924512 -0.01470576 Keithley
18-02-2021 14-18-11 -20.02920426 -0.01470573 Keithley
18-02-2021 14-18-15 -20.02932684 -0.01470582 Keithley
18-02-2021 14-18-18 -20.02925874 -0.01470577 Keithley
18-02-2021 14-18-22 -20.02921788 -0.01470574 Keithley
18-02-2021 14-18-25 -20.0291634 -0.0147057 Keithley
18-02-2021 14-18-29 -20.02913616 -0.01470568 Keithley
18-02-2021 14-18-33 -20.02919064 -0.01470572 Keithley
18-02-2021 14-18-36 -15.94340856 -0.01170588 Keithley
18-02-2021 14-18-40 -15.94339494 -0.01170587 Keithley
18-02-2021 14-18-43 -15.94338132 -0.01170586 Keithley
18-02-2021 14-18-47 -15.94338132 -0.01170586 Keithley
18-02-2021 14-18-51 -15.94335408 -0.01170584 Keithley
18-02-2021 14-18-54 -15.94335408 -0.01170584 Keithley
18-02-2021 14-18-58 -15.94340856 -0.01170588 Keithley
18-02-2021 14-19-01 -15.94340856 -0.01170588 Keithley
18-02-2021 14-19-05 -15.94335408 -0.01170584 Keithley
18-02-2021 14-19-08 -15.94332684 -0.01170582 Keithley
18-02-2021 14-19-12 -15.94335408 -0.01170584 Keithley
18-02-2021 14-19-16 -11.997443952 -0.008808696 Keithley
18-02-2021 14-19-19 -11.99746983 -0.008808715 Keithley
18-02-2021 14-19-23 -11.997448038 -0.008808699 Keithley
18-02-2021 14-19-26 -11.997458934 -0.008808707 Keithley
18-02-2021 14-19-30 -11.997464382 -0.008808711 Keithley
18-02-2021 14-19-34 -11.997420798 -0.008808679 Keithley
18-02-2021 14-19-37 -11.997464382 -0.008808711 Keithley
18-02-2021 14-19-41 -11.997495708 -0.008808734 Keithley
18-02-2021 14-19-44 -11.997513414 -0.008808747 Keithley
18-02-2021 14-19-52 -20.02925874 -0.01470577 Keithley
18-02-2021 14-19-56 -15.94332684 -0.01170582 Keithley
18-02-2021 14-20-00 -11.997445314 -0.008808697 Keithley
18-02-2021 14-20-03 -8.047163166 -0.005908343 Keithley
18-02-2021 14-20-07 -3.957594726 -0.002905723 Keithley
18-02-2021 14-20-11 -0.004861729824 -3.569552e-06 Keithley
18-02-2021 14-20-14 3.946358226 0.002897473 Keithley
18-02-2021 14-20-18 8.035380504 0.005899692 Keithley
18-02-2021 14-20-21 11.982933204 0.008798042 Keithley
18-02-2021 14-20-25 15.92848104 0.01169492 Keithley
18-02-2021 14-20-29 20.013909 0.0146945 Keithley
18-02-2021 14-20-33 -20.02927236 -0.01470578 Keithley
18-02-2021 14-20-37 -15.94340856 -0.01170588 Keithley
18-02-2021 14-20-40 -11.997430332 -0.008808686 Keithley
18-02-2021 14-20-44 -8.047157718 -0.005908339 Keithley
18-02-2021 14-20-48 -3.957566124 -0.002905702 Keithley
18-02-2021 14-20-51 -0.004776543534 -3.507007e-06 Keithley
18-02-2021 14-20-55 3.946373208 0.002897484 Keithley
18-02-2021 14-20-58 8.03547312 0.00589976 Keithley
18-02-2021 14-21-02 11.983058508 0.008798134 Keithley
18-02-2021 14-21-06 15.92861724 0.01169502 Keithley
18-02-2021 14-21-09 20.01396348 0.01469454 Keithley
18-02-2021 14-21-14 -20.02928598 -0.01470579 Keithley
18-02-2021 14-21-17 -15.94335408 -0.01170584 Keithley
18-02-2021 14-21-21 -11.997487536 -0.008808728 Keithley
18-02-2021 14-21-25 -8.047100514 -0.005908297 Keithley
18-02-2021 14-21-28 -3.957480318 -0.002905639 Keithley
18-02-2021 14-21-32 -0.00482197713 -3.540365e-06 Keithley
18-02-2021 14-21-36 3.946322814 0.002897447 Keithley
18-02-2021 14-21-39 8.035392762 0.005899701 Keithley
18-02-2021 14-21-43 11.98306668 0.00879814 Keithley
18-02-2021 14-21-47 15.9285219 0.01169495 Keithley
18-02-2021 14-21-50 20.01401796 0.01469458 Keithley
18-02-2021 14-21-55 -20.02927236 -0.01470578 Keithley
18-02-2021 14-21-58 -15.94335408 -0.01170584 Keithley
18-02-2021 14-22-02 -11.997475278 -0.008808719 Keithley
18-02-2021 14-22-06 -8.047142736 -0.005908328 Keithley
18-02-2021 14-22-09 -3.95752935 -0.002905675 Keithley
18-02-2021 14-22-13 -0.00466863636 -3.42778e-06 Keithley
18-02-2021 14-22-16 3.946375932 0.002897486 Keithley
18-02-2021 14-22-20 8.035328748 0.005899654 Keithley
18-02-2021 14-22-24 11.983021734 0.008798107 Keithley
18-02-2021 14-22-27 15.9283857 0.01169485 Keithley
18-02-2021 14-22-31 20.013909 0.0146945 Keithley
18-02-2021 14-22-35 -20.02927236 -0.01470578 Keithley
18-02-2021 14-22-39 -15.94340856 -0.01170588 Keithley
18-02-2021 14-22-43 -11.997505242 -0.008808741 Keithley
18-02-2021 14-22-46 -8.047123668 -0.005908314 Keithley
18-02-2021 14-22-50 -3.957514368 -0.002905664 Keithley
18-02-2021 14-22-53 -0.00475382265 -3.490325e-06 Keithley
18-02-2021 14-22-57 3.946416792 0.002897516 Keithley
18-02-2021 14-23-01 8.03541864 0.00589972 Keithley
18-02-2021 14-23-04 11.983070766 0.008798143 Keithley
18-02-2021 14-23-08 15.92856276 0.01169498 Keithley
18-02-2021 14-23-12 20.01394986 0.01469453 Keithley
18-02-2021 14-23-16 -20.02920426 -0.01470573 Keithley
18-02-2021 14-23-20 -15.94339494 -0.01170587 Keithley
18-02-2021 14-23-24 -11.997404454 -0.008808667 Keithley
18-02-2021 14-23-27 -8.047156356 -0.005908338 Keithley
18-02-2021 14-23-31 -3.957548418 -0.002905689 Keithley
18-02-2021 14-23-35 -0.004770862632 -3.502836e-06 Keithley
18-02-2021 14-23-38 3.94629966 0.00289743 Keithley
18-02-2021 14-23-42 8.035481292 0.005899766 Keithley
18-02-2021 14-23-45 11.982972702 0.008798071 Keithley
18-02-2021 14-23-49 15.92854914 0.01169497 Keithley
18-02-2021 14-23-53 20.013909 0.0146945 Keithley
18-02-2021 14-23-57 -0.007985248008 -5.862884e-06 Keithley
18-02-2021 18-40-41 -99.98289456 -0.07340888 Keithley
18-02-2021 18-40-47 -90.04203792 -0.06611016 Keithley
18-02-2021 18-40-52 -79.96380996 -0.05871058 Keithley
18-02-2021 18-40-57 -70.02022932 -0.05140986 Keithley
18-02-2021 18-41-02 -60.07614474 -0.04410877 Keithley
18-02-2021 18-41-06 -49.99918344 -0.03671012 Keithley
18-02-2021 18-41-11 -40.05140784 -0.02940632 Keithley
18-02-2021 18-41-16 -29.97631248 -0.02200904 Keithley
18-02-2021 18-41-20 -20.02928598 -0.01470579 Keithley
18-02-2021 18-41-25 -9.955657494 -0.007309587 Keithley
18-02-2021 18-41-29 -0.004606176402 -3.381921e-06 Keithley
18-02-2021 18-41-34 9.94145592 0.00729916 Keithley
18-02-2021 18-41-39 20.01399072 0.01469456 Keithley
18-02-2021 18-41-43 29.96254266 0.02199893 Keithley
18-02-2021 18-41-48 40.03664376 0.02939548 Keithley
18-02-2021 18-41-52 49.9837656 0.0366988 Keithley
18-02-2021 18-41-57 60.06012762 0.04409701 Keithley
18-02-2021 18-42-01 70.00383084 0.05139782 Keithley
18-02-2021 18-42-06 79.94696202 0.05869821 Keithley
18-02-2021 18-42-10 90.02504016 0.06609768 Keithley
18-02-2021 18-42-15 99.96822582 0.07339811 Keithley
18-02-2021 18-42-22 -0.0081158856 -5.9588e-06 Keithley
18-02-2021 18-48-58 -70.02031104 -0.05140992 Keithley
18-02-2021 18-49-02 -61.43896194 -0.04510937 Keithley
18-02-2021 18-49-06 -52.85586948 -0.03880754 Keithley
18-02-2021 18-49-10 -44.2781433 -0.03250965 Keithley
18-02-2021 18-49-14 -35.69220426 -0.02620573 Keithley
18-02-2021 18-49-17 -27.11766516 -0.01991018 Keithley
18-02-2021 18-49-21 -18.52833474 -0.01360377 Keithley
18-02-2021 18-49-25 -9.95573649 -0.007309645 Keithley
18-02-2021 18-49-30 -70.02029742 -0.05140991 Keithley
18-02-2021 18-49-34 -61.43897556 -0.04510938 Keithley
18-02-2021 18-49-38 -52.85593758 -0.03880759 Keithley
18-02-2021 18-49-42 -44.27817054 -0.03250967 Keithley
18-02-2021 18-49-46 -35.69219064 -0.02620572 Keithley
18-02-2021 18-49-49 -27.11766516 -0.01991018 Keithley
18-02-2021 18-49-53 -18.52829388 -0.01360374 Keithley
18-02-2021 18-49-57 -9.955711974 -0.007309627 Keithley
18-02-2021 18-50-02 -70.0202838 -0.0514099 Keithley
18-02-2021 18-50-06 -61.43896194 -0.04510937 Keithley
18-02-2021 18-50-10 -52.85596482 -0.03880761 Keithley
18-02-2021 18-50-14 -44.27812968 -0.03250964 Keithley
18-02-2021 18-50-18 -35.6922996 -0.0262058 Keithley
18-02-2021 18-50-22 -27.11765154 -0.01991017 Keithley
18-02-2021 18-50-26 -18.52826664 -0.01360372 Keithley
18-02-2021 18-50-29 -9.95568882 -0.00730961 Keithley
18-02-2021 18-50-34 -70.02020208 -0.05140984 Keithley
18-02-2021 18-50-38 -61.43889384 -0.04510932 Keithley
18-02-2021 18-50-42 -52.85584224 -0.03880752 Keithley
18-02-2021 18-50-46 -44.27817054 -0.03250967 Keithley
18-02-2021 18-50-50 -35.69220426 -0.02620573 Keithley
18-02-2021 18-50-54 -27.11758344 -0.01991012 Keithley
18-02-2021 18-50-58 -18.52825302 -0.01360371 Keithley
18-02-2021 18-51-01 -9.955665666 -0.007309593 Keithley
18-02-2021 18-51-07 -70.02018846 -0.05140983 Keithley
18-02-2021 18-51-11 -61.43890746 -0.04510933 Keithley
18-02-2021 18-51-15 -52.85586948 -0.03880754 Keithley
18-02-2021 18-51-18 -44.27803434 -0.03250957 Keithley
18-02-2021 18-51-22 -35.69220426 -0.02620573 Keithley
18-02-2021 18-51-26 -27.11761068 -0.01991014 Keithley
18-02-2021 18-51-30 -18.5283075 -0.01360375 Keithley
18-02-2021 18-51-34 -9.955665666 -0.007309593 Keithley
18-02-2021 18-51-39 -70.02032466 -0.05140993 Keithley
18-02-2021 18-51-43 -61.43889384 -0.04510932 Keithley
18-02-2021 18-51-47 -52.855815 -0.0388075 Keithley
18-02-2021 18-51-51 -44.27802072 -0.03250956 Keithley
18-02-2021 18-51-55 -35.6922315 -0.02620575 Keithley
18-02-2021 18-51-58 -27.11763792 -0.01991016 Keithley
18-02-2021 18-52-02 -18.52822578 -0.01360369 Keithley
18-02-2021 18-52-06 -9.955733766 -0.007309643 Keithley
18-02-2021 18-52-10 -0.004725433122 -3.469481e-06 Keithley
